id,url,domain
191,https://nih.gov,gov
712,https://ca.gov,gov
888,https://state.gov,gov
1064,https://nasa.gov,gov
1196,https://weather.gov,gov
1399,https://ed.gov,gov
1405,https://irs.gov,gov
1710,https://noaa.gov,gov
2040,https://ny.gov,gov
2289,https://uscis.gov,gov
2428,https://cdc.gov,gov
2730,https://nps.gov,gov
2807,https://medlineplus.gov,gov
2824,https://dhs.gov,gov
3197,https://usda.gov,gov
3215,https://nyc.gov,gov
3431,https://ssa.gov,gov
3740,https://wa.gov,gov
3970,https://usgs.gov,gov
4082,https://usembassy.gov,gov
4170,https://texas.gov,gov
4202,https://va.gov,gov
4546,https://usajobs.gov,gov
4996,https://uspto.gov,gov
5801,https://studentloans.gov,gov
6039,https://loc.gov,gov
6060,https://fda.gov,gov
6540,https://virginia.gov,gov
6872,https://sec.gov,gov
7239,https://ohio.gov,gov
7432,https://uscourts.gov,gov
7591,https://epa.gov,gov
8057,https://nist.gov,gov
8124,https://whitehouse.gov,gov
8182,https://recreation.gov,gov
8847,https://michigan.gov,gov
9008,https://in.gov,gov
9089,https://senate.gov,gov
9147,https://census.gov,gov
9432,https://pa.gov,gov
9519,https://house.gov,gov
9596,https://maryland.gov,gov
9719,https://mo.gov,gov
9776,https://faa.gov,gov
9962,https://cbp.gov,gov
10066,https://bls.gov,gov
10272,https://utah.gov,gov
10292,https://usa.gov,gov
10952,https://healthcare.gov,gov
11312,https://mass.gov,gov
11684,https://hhs.gov,gov
11906,https://cia.gov,gov
12266,https://ftc.gov,gov
12448,https://oregon.gov,gov
12707,https://ct.gov,gov
12940,https://fbi.gov,gov
13016,https://illinois.gov,gov
13661,https://dot.gov,gov
13865,https://cancer.gov,gov
13996,https://wi.gov,gov
14920,https://lacounty.gov,gov
15047,https://tn.gov,gov
15254,https://ga.gov,gov
15553,https://colorado.gov,gov
15940,https://archives.gov,gov
16241,https://energy.gov,gov
16629,https://sba.gov,gov
16895,https://tsa.gov,gov
16906,https://fcc.gov,gov
16926,https://opm.gov,gov
17086,https://fema.gov,gov
17117,https://georgia.gov,gov
